interface_mac_table,interface,vlan,mac address,address,description
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,551,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan504,504,0050.5666.b0b8, 10.110.4.137,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,50eb.1a99.7506, 10.110.4.44,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.7c50, 10.110.6.45,PORTCHANNEL 2 FLEX
Po33,,40,0050.569f.44b7,,"""TO_4500_DMZ"""
Po18, Vlan508,508,0050.569f.2171, 10.110.8.106,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2c.5c98, 10.110.4.135,PORTCHANNEL 2 FLEX
Po10, Vlan398,398,b40c.25e1.0010, 192.168.1.202,PC_PALOALTO_SEGVLAN_INSIDE
Po18, Vlan507,507,0050.569f.5a1a, 10.110.7.114,PORTCHANNEL 2 FLEX
Po3, Vlan510,510,e41f.13ed.3a8a, 10.110.10.1,"""TO TOR_3850"""
Po18, Vlan508,508,0050.569f.744d, 10.110.8.68,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,305,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.7ca8, 10.110.10.19,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.29cb, 10.110.10.163,PORTCHANNEL 2 FLEX
Po3,,883,0000.0000.0010,,"""TO TOR_3850"""
Po18, Vlan510,510,0050.569f.29ce, 10.110.10.185,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,508,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan510,510,0050.569f.4fff, 10.110.10.136,PORTCHANNEL 2 FLEX
Po3,,40,000b.abab.174a,,"""TO TOR_3850"""
Po18, Vlan514,514,0050.569f.75aa, 10.110.14.66,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2b.d291, 10.110.4.9,"""TO TOR_3850"""
Po39,,549,0050.56bf.73b3,,TO_4500X-ZAM
Po18, Vlan504,504,6cae.8b2d.5d80, 10.110.4.134,PORTCHANNEL 2 FLEX
Gi1/3/19, Vlan2,2,000e.b66d.a5e0, 192.168.144.102,RIVERBED-ORANGE
Po18, Vlan503,503,0050.569f.6839, 10.110.3.247,PORTCHANNEL 2 FLEX
Po39,,750,0050.56bf.5a0c,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.51e6, 10.110.10.99,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.26f2, 10.110.10.14,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2a.32d1, 10.110.4.131,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.3735, 10.110.6.55,PORTCHANNEL 2 FLEX
Po33,,511,0050.569f.119a,,"""TO_4500_DMZ"""
Po18, Vlan510,510,0050.569f.15e9, 10.110.10.159,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.7323, 10.110.6.79,PORTCHANNEL 2 FLEX
Gi1/4/41, Vlan504,504,6cb2.ae1e.c6f4, 10.110.4.160,MGMT ISE2
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,6,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.62c5, 10.110.10.15,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.0c25, 10.110.8.34,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,90e2.ba46.72bc, 10.110.4.149,"""TO TOR_3850"""
Po18, Vlan510,510,0050.569f.51db, 10.110.10.8,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2a.3291, 10.110.4.103,PORTCHANNEL 2 FLEX
Gi1/3/32, Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510 Vlan510,510,f415.6365.4204, 10.110.10.182 10.110.10.194 10.110.10.201 10.110.10.203 10.110.10.204 10.110.10.205 10.110.10.209 10.110.10.210 10.110.10.211 10.110.10.212 10.110.10.214 10.110.10.215 10.110.10.216 10.110.10.217 10.110.10.218 10.110.10.220 10.110.10.224 10.110.10.237,F5-Port1/4
Po18, Vlan510,510,0050.569f.3791, 10.110.10.85,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan506,506,0050.569f.0443, 10.110.6.166,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,560,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.3785, 10.110.10.27,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.257d, 10.10.1.202,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.7390, 10.110.10.96,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.49cb, 10.110.14.57,PORTCHANNEL 2 FLEX
Gi2/3/39, Vlan23,23,7001.b503.3831, 1.50.0.27,L2L_ATENTO_AXTEL
Po20, Vlan514,514,88cf.9883.4c2c, 10.110.14.43,<< Conexion a 3560-1 >>
Gi1/3/7,,802,001b.1700.0130,,TO-PA3020-ZAM
Po18, Vlan508,508,0050.569f.0c97, 10.110.8.47,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.32ad, 10.110.3.228,PORTCHANNEL 2 FLEX
Gi2/3/32, Vlan506 Vlan506,506,f415.6365.4206, 10.110.6.130 10.110.6.133,ENLACE A F5-PRIMARIO COBRE 1.6  (FIBRA OPTICA)
Po18, Vlan510,510,0050.569f.2672, 10.110.10.83,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.376c, 10.110.10.112,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.04b8, 10.110.6.69,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,507,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po3, Vlan504,504,6cae.8b2e.37a9, 10.110.4.4,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.1587, 10.110.6.106,PORTCHANNEL 2 FLEX
Po39,,501,0050.56bf.3695,,TO_4500X-ZAM
Po3, Vlan504,504,6cae.8b2e.37b9, 10.110.4.8,"""TO TOR_3850"""
Po39,,410,0050.56bf.65ae,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.37ec, 10.110.6.52,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.622c, 10.110.10.105,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.54fd, 10.110.3.202,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,582,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po39,,601,0050.56bf.469e,,TO_4500X-ZAM
Po18, Vlan507,507,0050.569f.0082, 10.110.7.13,PORTCHANNEL 2 FLEX
Po33,,511,0050.569f.7749,,"""TO_4500_DMZ"""
Po18, Vlan504,504,6cae.8b2c.db28, 10.110.4.115,PORTCHANNEL 2 FLEX
Po3, Vlan2,2,000b.abab.174b, 192.168.144.12,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.04cd, 10.110.6.35,PORTCHANNEL 2 FLEX
Gi1/3/18,,60,0062.ecb5.7b81,,LINK TO OUTSIDE INTERNET
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,2,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.72fa, 10.110.10.132,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.5318, 10.10.1.209,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,98be.945d.05ce, 10.110.4.50,"""TO TOR_3850"""
Gi2/4/19, Vlan180,180,f415.6366.4203, 10.241.18.9,int 1.3 F5 secundario
Po18, Vlan504,504,6cae.8b2d.71b8, 10.110.4.118,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.3ef2, 10.110.4.242,PORTCHANNEL 2 FLEX
Gi1/3/37,,585,0062.ecb5.7b82,,PTO A CISCO3945/E144
Po18, Vlan506,506,0050.569f.416d, 10.110.6.68,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.0d57, 10.110.8.95,PORTCHANNEL 2 FLEX
Po39,,601,0050.56bf.7401,,TO_4500X-ZAM
Po3, Vlan504,504,6cae.8b2e.364d, 10.110.4.2,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.2756, 10.110.6.118,PORTCHANNEL 2 FLEX
Gi2/4/9, Vlan514,514,6cb2.ae1e.c6fa, 10.110.14.23,Datos_ISE_2
Po33,,40,0050.569f.2cae,,"""TO_4500_DMZ"""
Po18, Vlan202,202,0050.569f.6076, 10.10.1.204,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.5664.6164, 10.110.4.102,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,590,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan506,506,0050.569f.6352, 10.110.6.49,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.727b, 10.110.10.49,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.367b, 10.110.10.139,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,e200.0570.7002, 10.110.4.68,"""TO TOR_3850"""
Po39,,750,0050.56bf.7689,,TO_4500X-ZAM
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,586,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan180,180,0050.569f.34b0, 10.241.18.26,PORTCHANNEL 2 FLEX
Po18, Vlan509,509,0050.569f.09d5, 10.110.9.45,PORTCHANNEL 2 FLEX
Po37,,750,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po35, Vlan204 Vlan1200 Vlan1100,1200,001b.1700.0132, 10.110.0.39 10.110.0.57 10.158.251.1,TO_PA-3020-01-ZAM-LAN-3850
Gi1/3/11, Vlan207,207,6cab.0521.00d2, 10.110.21.3,MPLS_TELVISTA-TELMEX_P
Po18, Vlan510,510,0050.569f.362d, 10.110.10.97,PORTCHANNEL 2 FLEX
Po3, Vlan202,202,e200.0094.9004, 10.10.1.132,"""TO TOR_3850"""
Po18, Vlan510,510,0050.569f.633c, 10.110.10.140,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.77e2, 10.110.3.189,PORTCHANNEL 2 FLEX
Po39,,401,0050.56bf.3ce6,,TO_4500X-ZAM
Po18, Vlan504,504,6cae.8b2c.da00, 10.110.4.119,PORTCHANNEL 2 FLEX
Po39,,410,0050.56bf.46e9,,TO_4500X-ZAM
Po18, Vlan2,2,0050.569f.01c2, 192.168.144.9,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,851,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.0509, 10.110.10.51,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.6318, 10.110.10.2,PORTCHANNEL 2 FLEX
