interface_mac_table,interface,vlan,mac address,address,description
Po1, ,120,3cdf.1e8f.c300, , 
Switch, ,953,3333.0000.0016, , 
Switch, ,903,3333.0000.0016, , 
Gi4/2, ,842,0024.817d.6697, , 
Po1, ,807,5475.d04e.c1d8, , 
Switch, ,902,3333.0000.0016, , 
Switch, ,901,3333.0000.0016, , 
Po1, ,805,5475.d04e.c1d8, , 
Po1, ,69,3cdf.1e8f.c300, , 
Switch, ,900,3333.0000.0016, , 
Po1, ,803,5475.d04e.c1d8, , 
Po1, ,67,3cdf.1e8f.c300, , 
Po1, ,802,5475.d04e.c1d8, , 
Po1, ,66,3cdf.1e8f.c300, , 
Po1, ,65,3cdf.1e8f.c300, , 
Switch, ,896,3333.0000.0016, , 
Po1, ,800,5475.d04e.c1d8, , 
Po1, ,64,3cdf.1e8f.c300, , 
Switch, ,911,3333.0000.0016, , 
Po1, ,811,5475.d04e.c1d8, , 
Po1, ,74,3cdf.1e8f.c300, , 
Switch, ,905,3333.0000.0016, , 
Switch, ,904,3333.0000.0016, , 
Po1, ,808,5475.d04e.c1d8, , 
Switch, ,918,3333.0000.0016, , 
Po1, ,822,5475.d04e.c1d8, , 
Po1, ,86,3cdf.1e8f.c300, , 
Po1, ,823,5475.d04e.c1d8, , 
Po1, ,828,001f.295e.2982, , 
Po1, ,820,5475.d04e.c1d8, , 
Po1, ,821,5475.d04e.c1d8, , 
Po1, ,818,5475.d04e.c1d8, , 
Po1, ,819,5475.d04e.c1d8, , 
Po1, ,817,5475.d04e.c1d8, , 
Po1, ,830,5475.d04e.c1d8, , 
Switch, ,924,3333.0000.0016, , 
Po1, ,828,5475.d04e.c1d8, , 
Switch, ,925,3333.0000.0016, , 
Gi4/5, ,960,6431.5045.cb8b, , 
Po1, ,829,5475.d04e.c1d8, , 
Po1, ,826,5475.d04e.c1d8, , 
Gi1/11, ,960,0040.5302.b278, , 
Po1, ,827,5475.d04e.c1d8, , 
Po1, ,824,5475.d04e.c1d8, , 
Switch, ,921,3333.0000.0016, , 
Router, ,119,0000.0c07.ac01, , 
Router, ,120,0000.0c07.ac01, , 
Router, ,126,0000.0c07.ac01, , 
Router, ,103,0000.0c07.ac01, , 
Router, ,102,0000.0c07.ac01, , 
Router, ,101,0000.0c07.ac01, , 
Router, ,104,0000.0c07.ac01, , 
Router, ,110,0000.0c07.ac01, , 
Router, ,86,0000.0c07.ac01, , 
Router, ,65,0000.0c07.ac01, , 
Router, ,64,0000.0c07.ac01, , 
Router, ,67,0000.0c07.ac01, , 
Router, ,66,0000.0c07.ac01, , 
Router, ,69,0000.0c07.ac01, , 
Gi3/24, ,960,24b6.575d.21c1, , 
Switch, ,990,3333.0000.0016, , 
Gi4/2, ,806,9c8e.990c.830a, , 
Switch, ,976,3333.0000.0016, , 
Switch, ,981,3333.0000.0016, , 
Switch, ,980,3333.0000.0016, , 
Switch, ,982,3333.0000.0016, , 
Switch, ,968,3333.0000.0016, , 
Switch, ,969,3333.0000.0016, , 
Switch, ,970,3333.0000.0016, , 
Po1, ,875,5475.d04e.c1d8, , 
Switch, ,975,3333.0000.0016, , 
Po1, ,879,5475.d04e.c1d8, , 
Switch, ,960,3333.0000.0016, , 
Switch, ,961,3333.0000.0016, , 
Switch, ,962,3333.0000.0016, , 
Switch, ,963,3333.0000.0016, , 
Switch, ,965,3333.0000.0016, , 
Switch, ,967,3333.0000.0016, , 
Po1, ,858,5475.d04e.c1d8, , 
Gi4/3, ,960,507b.9d32.e654, , 
Po1, ,857,5475.d04e.c1d8, , 
Po1, ,856,5475.d04e.c1d8, , 
Po1, ,63,3cdf.1e8f.c300, , 
Po1, ,61,3cdf.1e8f.c300, , 
Po1, ,60,3cdf.1e8f.c300, , 
Po1, ,50,3cdf.1e8f.c300, , 
Po1, ,849,5475.d04e.c1d8, , 
Po1, ,848,5475.d04e.c1d8, , 
Po1, ,855,5475.d04e.c1d8, , 
Gi3/24, ,895,0021.28a2.1938, , 
Po1, ,852,5475.d04e.c1d8, , 
Po1, ,52,3cdf.1e8f.c300, , 
Po1, ,842,5475.d04e.c1d8, , 
Po1, ,843,5475.d04e.c1d8, , 
Switch, ,1000,3333.0000.0016, , 
Po1, ,847,5475.d04e.c1d8, , 
Po1, ,845,5475.d04e.c1d8, , 
Po1, ,834,5475.d04e.c1d8, , 
Switch, ,995,3333.0000.0016, , 
Po1, ,832,5475.d04e.c1d8, , 
Po1, ,833,5475.d04e.c1d8, , 
Switch, ,998,3333.0000.0016, , 
Po1, ,838,5475.d04e.c1d8, , 
Switch, ,999,3333.0000.0016, , 
Po1, ,839,5475.d04e.c1d8, , 
Switch, ,996,3333.0000.0016, , 
Po1, ,837,5475.d04e.c1d8, , 
Router, ,630,0019.a9bd.7c00, , 
Router, ,631,0019.a9bd.7c00, , 
Router, ,628,0019.a9bd.7c00, , 
Router, ,626,0019.a9bd.7c00, , 
Router, ,627,0019.a9bd.7c00, , 
Router, ,624,0019.a9bd.7c00, , 
Router, ,625,0019.a9bd.7c00, , 
Gi4/2, ,858,0800.20e1.9a22, , 
Router, ,635,0019.a9bd.7c00, , 
Gi4/5, ,960,00da.5526.72ba, , 
Router, ,632,0019.a9bd.7c00, , 
Router, ,633,0019.a9bd.7c00, , 
Router, ,615,0019.a9bd.7c00, , 
Router, ,614,0019.a9bd.7c00, , 
Gi4/1, ,960,984b.e166.5b50, , 
Router, ,612,0019.a9bd.7c00, , 
Gi4/2, ,840,e411.5bb9.a60c, , 
Router, ,611,0019.a9bd.7c00, , 
Router, ,610,0019.a9bd.7c00, , 
Router, ,608,0019.a9bd.7c00, , 
Router, ,623,0019.a9bd.7c00, , 
Gi4/2, ,806,2c59.e53b.0fca, , 
Router, ,619,0019.a9bd.7c00, , 
Router, ,617,0019.a9bd.7c00, , 
Router, ,616,0019.a9bd.7c00, , 
Po1, ,839,503d.e506.239c, , 
Router, ,604,0019.a9bd.7c00, , 
Gi3/16, ,830,e024.7f98.2bd0, , 
Router, ,606,0019.a9bd.7c00, , 
Router, ,607,0019.a9bd.7c00, , 
Router, ,600,0019.a9bd.7c00, , 
Router, ,601,0019.a9bd.7c00, , 
Router, ,603,0019.a9bd.7c00, , 
Router, ,61,0000.0c07.ac01, , 
Router, ,580,0019.a9bd.7c00, , 
Router, ,60,0000.0c07.ac01, , 
Router, ,63,0000.0c07.ac01, , 
Router, ,52,0000.0c07.ac01, , 
Gi4/2, ,837,0022.0cda.fd41, , 
Router, ,50,0000.0c07.ac01, , 
Gi4/2, ,879,80c1.6e23.8e68, , 
Gi4/5, ,960,d4be.d93b.58c2, , 
Gi1/19, ,617,001b.d503.3730, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,557,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,557,3333.0000.000d, , 
Gi1/24, ,839,5475.d091.74d6, , 
Gi1/24, ,838,5475.d091.74d6, , 
Gi1/24, ,837,5475.d091.74d6, , 
Gi1/24, ,836,5475.d091.74d6, , 
Gi1/24, ,834,5475.d091.74d6, , 
Gi1/24, ,833,5475.d091.74d6, , 
Gi1/24, ,832,5475.d091.74d6, , 
Gi1/24, ,847,5475.d091.74d6, , 
Gi1/24, ,845,5475.d091.74d6, , 
Gi1/24, ,843,5475.d091.74d6, , 
Gi1/24, ,842,5475.d091.74d6, , 
Gi1/24, ,840,5475.d091.74d6, , 
Gi1/24, ,855,5475.d091.74d6, , 
Gi1/24, ,852,5475.d091.74d6, , 
Gi1/24, ,848,5475.d091.74d6, , 
Gi1/24, ,849,5475.d091.74d6, , 
Gi1/24, ,860,5475.d091.74d6, , 
Gi1/24, ,858,5475.d091.74d6, , 
Gi1/24, ,856,5475.d091.74d6, , 
Gi4/2, ,960,0018.fe71.7652, , 
Gi1/24, ,857,5475.d091.74d6, , 
Gi4/2, ,806,9c8e.990c.6550, , 
Gi1/24, ,879,5475.d091.74d6, , 
Gi1/24, ,875,5475.d091.74d6, , 
Gi3/9, ,962,e411.5bb9.86de, , 
Gi4/3, ,960,f8ca.b840.5a4f, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,921,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,921,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,924,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,924,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,925,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,925,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,918,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,918,3333.0000.000d, , 
Gi4/5, ,960,7446.a039.299a, , 
Gi4/1, ,960,001c.c468.dbcc, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,905,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,905,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,904,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,904,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,911,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,911,3333.0000.000d, , 
Switch, ,188,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,896,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,896,3333.0000.000d, , 
Gi3/26, ,101,0060.7800.c0f4, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,903,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,903,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,902,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,902,3333.0000.000d, , 
Switch, ,187,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,901,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,901,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,900,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,900,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,952,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,952,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,953,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,953,3333.0000.000d, , 
Gi4/5, ,960,2c59.e5bb.fe72, , 
Switch, ,128,3333.0000.0001, , 
Switch, ,129,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,959,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,959,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,946,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,946,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,947,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,947,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,948,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,948,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,949,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,949,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,950,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,950,3333.0000.000d, , 
Po1, ,604,001a.6d05.5d50, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,943,3333.0000.000d, , 
