interface_mac_table,interface,vlan,mac address,address,description
Router, Vlan886 Vlan932 Vlan129 Vlan965 Vlan825 Vlan929 Vlan871 GigabitEthernet2/35.3 Vlan866 Vlan117 GigabitEthernet2/35.4 Vlan118 Vlan904 Vlan63 Vlan905 GigabitEthernet2/35.1 GigabitEthernet2/35.2 Vlan863 Vlan870 Vlan119 Vlan74 Vlan931 Vlan952 Vlan126 Vlan903 Vlan891 Vlan187 Vlan928 Vlan50 Vlan902 Vlan86 Vlan901 Vlan872 Vlan930 Vlan697 Vlan861 Vlan635 Vlan934 Vlan633 Vlan632 Vlan52 Vlan947 Vlan885 Vlan67 Vlan976 Vlan696 Vlan946 Vlan69 Vlan975 Vlan606 Vlan607 Vlan604 Vlan101 Vlan862 Vlan699 Vlan603 Vlan990 Vlan933 Vlan961 Vlan601 Vlan600 Vlan963 Vlan614 Vlan64 Vlan982 Vlan921 Vlan612 Vlan1000 Vlan610 Vlan103 Vlan924 Vlan102 Vlan881 Vlan623 Vlan120 GigabitEthernet1/15 Vlan619 Vlan918 Vlan616 Vlan188 Vlan110 Vlan104 Vlan66 Vlan630 Vlan981 Vlan631 Vlan628 Vlan884 Vlan627 Vlan626 Vlan625 Vlan624 Vlan65 Vlan128 Vlan127 Vlan943 Vlan617 Vlan608 Vlan615 Vlan611 Vlan995 Vlan969 Vlan890 Vlan640 Vlan996 Vlan967 Vlan968 Vlan962 Vlan877 Vlan873 Vlan61 Vlan698 Vlan202 Vlan60 Vlan960 Vlan876 Vlan911 Vlan580 GigabitEthernet9/38 Vlan925 Vlan948 Vlan867,127,0019.a9bd.7c00, 192.168.56.81 192.168.82.62 192.168.108.2 10.10.10.2 192.168.25.124 192.168.27.124 192.168.53.82 10.33.83.106 192.168.55.77 192.168.106.17 10.33.83.110 192.168.106.21 192.168.81.33 192.168.50.66 192.168.80.33 10.33.83.98 10.33.83.102 192.168.55.65 192.168.53.66 192.168.106.34 192.168.74.2 192.168.82.30 10.103.183.252 192.168.108.34 192.168.81.17 192.168.28.92 10.103.187.252 192.168.27.92 196.18.1.226 192.168.81.1 10.103.86.3 192.168.80.1 192.168.53.98 192.168.85.124 192.168.38.12 192.168.57.18 101.35.0.2 192.168.82.124 101.33.0.2 101.32.1.2 196.18.1.145 10.103.183.146 192.168.28.60 192.168.50.18 196.18.3.156 192.168.38.4 10.103.183.130 192.168.50.2 196.18.3.140 101.6.1.2 101.7.1.2 101.4.1.2 101.7.2.2 192.168.57.53 101.69.69.1 101.3.0.2 192.168.12.2 192.168.82.92 10.103.9.3 101.1.1.2 101.0.0.2 10.103.183.178 101.14.1.2 192.168.50.50 192.168.29.28 192.168.27.26 101.12.1.2 101.11.0.2 101.10.1.2 101.11.1.2 192.168.26.28 101.8.1.2 192.168.56.33 101.23.1.2 192.168.101.124 10.182.241.62 101.19.1.2 192.168.27.5 101.16.1.2 192.168.222.193 101.17.1.2 101.16.0.2 192.168.50.45 101.30.1.2 192.168.29.12 101.31.1.2 101.28.1.2 192.168.56.45 101.27.1.2 101.26.0.2 101.25.0.2 101.24.1.2 192.168.50.37 192.168.108.134 192.168.108.130 10.103.183.82 101.17.254.2 101.8.254.2 101.15.250.2 101.11.254.2 10.103.186.66 192.168.85.162 192.168.56.245 101.11.254.34 10.103.186.98 196.18.1.108 192.168.85.131 10.103.183.17 192.168.54.146 192.168.55.145 196.18.4.2 192.168.38.156 172.27.40.76 196.18.2.2 10.103.182.2 192.168.54.130 192.168.148.34 192.168.221.82 192.168.221.93 192.168.26.156 10.103.186.34 192.168.55.165,
Gi4/2,,837,001c.c446.a066,,3524_TLA_182_13
Router, Vlan886 Vlan932 Vlan129 Vlan965 Vlan825 Vlan929 Vlan871 GigabitEthernet2/35.3 Vlan866 Vlan117 GigabitEthernet2/35.4 Vlan118 Vlan904 Vlan63 Vlan905 GigabitEthernet2/35.1 GigabitEthernet2/35.2 Vlan863 Vlan870 Vlan119 Vlan74 Vlan931 Vlan952 Vlan126 Vlan903 Vlan891 Vlan187 Vlan928 Vlan50 Vlan902 Vlan86 Vlan901 Vlan872 Vlan930 Vlan697 Vlan861 Vlan635 Vlan934 Vlan633 Vlan632 Vlan52 Vlan947 Vlan885 Vlan67 Vlan976 Vlan696 Vlan946 Vlan69 Vlan975 Vlan606 Vlan607 Vlan604 Vlan101 Vlan862 Vlan699 Vlan603 Vlan990 Vlan933 Vlan961 Vlan601 Vlan600 Vlan963 Vlan614 Vlan64 Vlan982 Vlan921 Vlan612 Vlan1000 Vlan610 Vlan103 Vlan924 Vlan102 Vlan881 Vlan623 Vlan120 GigabitEthernet1/15 Vlan619 Vlan918 Vlan616 Vlan188 Vlan110 Vlan104 Vlan66 Vlan630 Vlan981 Vlan631 Vlan628 Vlan884 Vlan627 Vlan626 Vlan625 Vlan624 Vlan65 Vlan128 Vlan127 Vlan943 Vlan617 Vlan608 Vlan615 Vlan611 Vlan995 Vlan969 Vlan890 Vlan640 Vlan996 Vlan967 Vlan968 Vlan962 Vlan877 Vlan873 Vlan61 Vlan698 Vlan202 Vlan60 Vlan960 Vlan876 Vlan911 Vlan580 GigabitEthernet9/38 Vlan925 Vlan948 Vlan867,120,0019.a9bd.7c00, 192.168.56.81 192.168.82.62 192.168.108.2 10.10.10.2 192.168.25.124 192.168.27.124 192.168.53.82 10.33.83.106 192.168.55.77 192.168.106.17 10.33.83.110 192.168.106.21 192.168.81.33 192.168.50.66 192.168.80.33 10.33.83.98 10.33.83.102 192.168.55.65 192.168.53.66 192.168.106.34 192.168.74.2 192.168.82.30 10.103.183.252 192.168.108.34 192.168.81.17 192.168.28.92 10.103.187.252 192.168.27.92 196.18.1.226 192.168.81.1 10.103.86.3 192.168.80.1 192.168.53.98 192.168.85.124 192.168.38.12 192.168.57.18 101.35.0.2 192.168.82.124 101.33.0.2 101.32.1.2 196.18.1.145 10.103.183.146 192.168.28.60 192.168.50.18 196.18.3.156 192.168.38.4 10.103.183.130 192.168.50.2 196.18.3.140 101.6.1.2 101.7.1.2 101.4.1.2 101.7.2.2 192.168.57.53 101.69.69.1 101.3.0.2 192.168.12.2 192.168.82.92 10.103.9.3 101.1.1.2 101.0.0.2 10.103.183.178 101.14.1.2 192.168.50.50 192.168.29.28 192.168.27.26 101.12.1.2 101.11.0.2 101.10.1.2 101.11.1.2 192.168.26.28 101.8.1.2 192.168.56.33 101.23.1.2 192.168.101.124 10.182.241.62 101.19.1.2 192.168.27.5 101.16.1.2 192.168.222.193 101.17.1.2 101.16.0.2 192.168.50.45 101.30.1.2 192.168.29.12 101.31.1.2 101.28.1.2 192.168.56.45 101.27.1.2 101.26.0.2 101.25.0.2 101.24.1.2 192.168.50.37 192.168.108.134 192.168.108.130 10.103.183.82 101.17.254.2 101.8.254.2 101.15.250.2 101.11.254.2 10.103.186.66 192.168.85.162 192.168.56.245 101.11.254.34 10.103.186.98 196.18.1.108 192.168.85.131 10.103.183.17 192.168.54.146 192.168.55.145 196.18.4.2 192.168.38.156 172.27.40.76 196.18.2.2 10.103.182.2 192.168.54.130 192.168.148.34 192.168.221.82 192.168.221.93 192.168.26.156 10.103.186.34 192.168.55.165,
Router, Vlan886 Vlan932 Vlan129 Vlan965 Vlan825 Vlan929 Vlan871 GigabitEthernet2/35.3 Vlan866 Vlan117 GigabitEthernet2/35.4 Vlan118 Vlan904 Vlan63 Vlan905 GigabitEthernet2/35.1 GigabitEthernet2/35.2 Vlan863 Vlan870 Vlan119 Vlan74 Vlan931 Vlan952 Vlan126 Vlan903 Vlan891 Vlan187 Vlan928 Vlan50 Vlan902 Vlan86 Vlan901 Vlan872 Vlan930 Vlan697 Vlan861 Vlan635 Vlan934 Vlan633 Vlan632 Vlan52 Vlan947 Vlan885 Vlan67 Vlan976 Vlan696 Vlan946 Vlan69 Vlan975 Vlan606 Vlan607 Vlan604 Vlan101 Vlan862 Vlan699 Vlan603 Vlan990 Vlan933 Vlan961 Vlan601 Vlan600 Vlan963 Vlan614 Vlan64 Vlan982 Vlan921 Vlan612 Vlan1000 Vlan610 Vlan103 Vlan924 Vlan102 Vlan881 Vlan623 Vlan120 GigabitEthernet1/15 Vlan619 Vlan918 Vlan616 Vlan188 Vlan110 Vlan104 Vlan66 Vlan630 Vlan981 Vlan631 Vlan628 Vlan884 Vlan627 Vlan626 Vlan625 Vlan624 Vlan65 Vlan128 Vlan127 Vlan943 Vlan617 Vlan608 Vlan615 Vlan611 Vlan995 Vlan969 Vlan890 Vlan640 Vlan996 Vlan967 Vlan968 Vlan962 Vlan877 Vlan873 Vlan61 Vlan698 Vlan202 Vlan60 Vlan960 Vlan876 Vlan911 Vlan580 GigabitEthernet9/38 Vlan925 Vlan948 Vlan867,118,0019.a9bd.7c00, 192.168.56.81 192.168.82.62 192.168.108.2 10.10.10.2 192.168.25.124 192.168.27.124 192.168.53.82 10.33.83.106 192.168.55.77 192.168.106.17 10.33.83.110 192.168.106.21 192.168.81.33 192.168.50.66 192.168.80.33 10.33.83.98 10.33.83.102 192.168.55.65 192.168.53.66 192.168.106.34 192.168.74.2 192.168.82.30 10.103.183.252 192.168.108.34 192.168.81.17 192.168.28.92 10.103.187.252 192.168.27.92 196.18.1.226 192.168.81.1 10.103.86.3 192.168.80.1 192.168.53.98 192.168.85.124 192.168.38.12 192.168.57.18 101.35.0.2 192.168.82.124 101.33.0.2 101.32.1.2 196.18.1.145 10.103.183.146 192.168.28.60 192.168.50.18 196.18.3.156 192.168.38.4 10.103.183.130 192.168.50.2 196.18.3.140 101.6.1.2 101.7.1.2 101.4.1.2 101.7.2.2 192.168.57.53 101.69.69.1 101.3.0.2 192.168.12.2 192.168.82.92 10.103.9.3 101.1.1.2 101.0.0.2 10.103.183.178 101.14.1.2 192.168.50.50 192.168.29.28 192.168.27.26 101.12.1.2 101.11.0.2 101.10.1.2 101.11.1.2 192.168.26.28 101.8.1.2 192.168.56.33 101.23.1.2 192.168.101.124 10.182.241.62 101.19.1.2 192.168.27.5 101.16.1.2 192.168.222.193 101.17.1.2 101.16.0.2 192.168.50.45 101.30.1.2 192.168.29.12 101.31.1.2 101.28.1.2 192.168.56.45 101.27.1.2 101.26.0.2 101.25.0.2 101.24.1.2 192.168.50.37 192.168.108.134 192.168.108.130 10.103.183.82 101.17.254.2 101.8.254.2 101.15.250.2 101.11.254.2 10.103.186.66 192.168.85.162 192.168.56.245 101.11.254.34 10.103.186.98 196.18.1.108 192.168.85.131 10.103.183.17 192.168.54.146 192.168.55.145 196.18.4.2 192.168.38.156 172.27.40.76 196.18.2.2 10.103.182.2 192.168.54.130 192.168.148.34 192.168.221.82 192.168.221.93 192.168.26.156 10.103.186.34 192.168.55.165,
Router, Vlan886 Vlan932 Vlan129 Vlan965 Vlan825 Vlan929 Vlan871 GigabitEthernet2/35.3 Vlan866 Vlan117 GigabitEthernet2/35.4 Vlan118 Vlan904 Vlan63 Vlan905 GigabitEthernet2/35.1 GigabitEthernet2/35.2 Vlan863 Vlan870 Vlan119 Vlan74 Vlan931 Vlan952 Vlan126 Vlan903 Vlan891 Vlan187 Vlan928 Vlan50 Vlan902 Vlan86 Vlan901 Vlan872 Vlan930 Vlan697 Vlan861 Vlan635 Vlan934 Vlan633 Vlan632 Vlan52 Vlan947 Vlan885 Vlan67 Vlan976 Vlan696 Vlan946 Vlan69 Vlan975 Vlan606 Vlan607 Vlan604 Vlan101 Vlan862 Vlan699 Vlan603 Vlan990 Vlan933 Vlan961 Vlan601 Vlan600 Vlan963 Vlan614 Vlan64 Vlan982 Vlan921 Vlan612 Vlan1000 Vlan610 Vlan103 Vlan924 Vlan102 Vlan881 Vlan623 Vlan120 GigabitEthernet1/15 Vlan619 Vlan918 Vlan616 Vlan188 Vlan110 Vlan104 Vlan66 Vlan630 Vlan981 Vlan631 Vlan628 Vlan884 Vlan627 Vlan626 Vlan625 Vlan624 Vlan65 Vlan128 Vlan127 Vlan943 Vlan617 Vlan608 Vlan615 Vlan611 Vlan995 Vlan969 Vlan890 Vlan640 Vlan996 Vlan967 Vlan968 Vlan962 Vlan877 Vlan873 Vlan61 Vlan698 Vlan202 Vlan60 Vlan960 Vlan876 Vlan911 Vlan580 GigabitEthernet9/38 Vlan925 Vlan948 Vlan867,119,0019.a9bd.7c00, 192.168.56.81 192.168.82.62 192.168.108.2 10.10.10.2 192.168.25.124 192.168.27.124 192.168.53.82 10.33.83.106 192.168.55.77 192.168.106.17 10.33.83.110 192.168.106.21 192.168.81.33 192.168.50.66 192.168.80.33 10.33.83.98 10.33.83.102 192.168.55.65 192.168.53.66 192.168.106.34 192.168.74.2 192.168.82.30 10.103.183.252 192.168.108.34 192.168.81.17 192.168.28.92 10.103.187.252 192.168.27.92 196.18.1.226 192.168.81.1 10.103.86.3 192.168.80.1 192.168.53.98 192.168.85.124 192.168.38.12 192.168.57.18 101.35.0.2 192.168.82.124 101.33.0.2 101.32.1.2 196.18.1.145 10.103.183.146 192.168.28.60 192.168.50.18 196.18.3.156 192.168.38.4 10.103.183.130 192.168.50.2 196.18.3.140 101.6.1.2 101.7.1.2 101.4.1.2 101.7.2.2 192.168.57.53 101.69.69.1 101.3.0.2 192.168.12.2 192.168.82.92 10.103.9.3 101.1.1.2 101.0.0.2 10.103.183.178 101.14.1.2 192.168.50.50 192.168.29.28 192.168.27.26 101.12.1.2 101.11.0.2 101.10.1.2 101.11.1.2 192.168.26.28 101.8.1.2 192.168.56.33 101.23.1.2 192.168.101.124 10.182.241.62 101.19.1.2 192.168.27.5 101.16.1.2 192.168.222.193 101.17.1.2 101.16.0.2 192.168.50.45 101.30.1.2 192.168.29.12 101.31.1.2 101.28.1.2 192.168.56.45 101.27.1.2 101.26.0.2 101.25.0.2 101.24.1.2 192.168.50.37 192.168.108.134 192.168.108.130 10.103.183.82 101.17.254.2 101.8.254.2 101.15.250.2 101.11.254.2 10.103.186.66 192.168.85.162 192.168.56.245 101.11.254.34 10.103.186.98 196.18.1.108 192.168.85.131 10.103.183.17 192.168.54.146 192.168.55.145 196.18.4.2 192.168.38.156 172.27.40.76 196.18.2.2 10.103.182.2 192.168.54.130 192.168.148.34 192.168.221.82 192.168.221.93 192.168.26.156 10.103.186.34 192.168.55.165,
Router, Vlan886 Vlan932 Vlan129 Vlan965 Vlan825 Vlan929 Vlan871 GigabitEthernet2/35.3 Vlan866 Vlan117 GigabitEthernet2/35.4 Vlan118 Vlan904 Vlan63 Vlan905 GigabitEthernet2/35.1 GigabitEthernet2/35.2 Vlan863 Vlan870 Vlan119 Vlan74 Vlan931 Vlan952 Vlan126 Vlan903 Vlan891 Vlan187 Vlan928 Vlan50 Vlan902 Vlan86 Vlan901 Vlan872 Vlan930 Vlan697 Vlan861 Vlan635 Vlan934 Vlan633 Vlan632 Vlan52 Vlan947 Vlan885 Vlan67 Vlan976 Vlan696 Vlan946 Vlan69 Vlan975 Vlan606 Vlan607 Vlan604 Vlan101 Vlan862 Vlan699 Vlan603 Vlan990 Vlan933 Vlan961 Vlan601 Vlan600 Vlan963 Vlan614 Vlan64 Vlan982 Vlan921 Vlan612 Vlan1000 Vlan610 Vlan103 Vlan924 Vlan102 Vlan881 Vlan623 Vlan120 GigabitEthernet1/15 Vlan619 Vlan918 Vlan616 Vlan188 Vlan110 Vlan104 Vlan66 Vlan630 Vlan981 Vlan631 Vlan628 Vlan884 Vlan627 Vlan626 Vlan625 Vlan624 Vlan65 Vlan128 Vlan127 Vlan943 Vlan617 Vlan608 Vlan615 Vlan611 Vlan995 Vlan969 Vlan890 Vlan640 Vlan996 Vlan967 Vlan968 Vlan962 Vlan877 Vlan873 Vlan61 Vlan698 Vlan202 Vlan60 Vlan960 Vlan876 Vlan911 Vlan580 GigabitEthernet9/38 Vlan925 Vlan948 Vlan867,117,0019.a9bd.7c00, 192.168.56.81 192.168.82.62 192.168.108.2 10.10.10.2 192.168.25.124 192.168.27.124 192.168.53.82 10.33.83.106 192.168.55.77 192.168.106.17 10.33.83.110 192.168.106.21 192.168.81.33 192.168.50.66 192.168.80.33 10.33.83.98 10.33.83.102 192.168.55.65 192.168.53.66 192.168.106.34 192.168.74.2 192.168.82.30 10.103.183.252 192.168.108.34 192.168.81.17 192.168.28.92 10.103.187.252 192.168.27.92 196.18.1.226 192.168.81.1 10.103.86.3 192.168.80.1 192.168.53.98 192.168.85.124 192.168.38.12 192.168.57.18 101.35.0.2 192.168.82.124 101.33.0.2 101.32.1.2 196.18.1.145 10.103.183.146 192.168.28.60 192.168.50.18 196.18.3.156 192.168.38.4 10.103.183.130 192.168.50.2 196.18.3.140 101.6.1.2 101.7.1.2 101.4.1.2 101.7.2.2 192.168.57.53 101.69.69.1 101.3.0.2 192.168.12.2 192.168.82.92 10.103.9.3 101.1.1.2 101.0.0.2 10.103.183.178 101.14.1.2 192.168.50.50 192.168.29.28 192.168.27.26 101.12.1.2 101.11.0.2 101.10.1.2 101.11.1.2 192.168.26.28 101.8.1.2 192.168.56.33 101.23.1.2 192.168.101.124 10.182.241.62 101.19.1.2 192.168.27.5 101.16.1.2 192.168.222.193 101.17.1.2 101.16.0.2 192.168.50.45 101.30.1.2 192.168.29.12 101.31.1.2 101.28.1.2 192.168.56.45 101.27.1.2 101.26.0.2 101.25.0.2 101.24.1.2 192.168.50.37 192.168.108.134 192.168.108.130 10.103.183.82 101.17.254.2 101.8.254.2 101.15.250.2 101.11.254.2 10.103.186.66 192.168.85.162 192.168.56.245 101.11.254.34 10.103.186.98 196.18.1.108 192.168.85.131 10.103.183.17 192.168.54.146 192.168.55.145 196.18.4.2 192.168.38.156 172.27.40.76 196.18.2.2 10.103.182.2 192.168.54.130 192.168.148.34 192.168.221.82 192.168.221.93 192.168.26.156 10.103.186.34 192.168.55.165,
Gi3/24,,895,0021.28a1.e331,,MEXCOTLC3750_182_28 AGPS
Gi1/35, Vlan202,202,0012.0023.5b80, 172.27.40.68,to PD_CATA_11/27
Gi3/9, Vlan962,962,e411.5bb9.69d8, 10.103.183.18,SwitchMartis
Gi3/16,,830,000f.e2bd.1441,,Trunk sw1 O&M_Softswitch
Gi2/27, Vlan611,611,fc99.47cb.7c00, 101.11.254.16,ESU_1
Po1,,828,001f.265f.f942,,
Gi4/1, Vlan960,960,00a0.9c02.065e, 10.103.182.36,3524_TLA_182_10
Gi2/15, Vlan960,960,0020.a400.4647, 10.103.182.82,3524_TLA_182_16
Gi3/26,,1,0012.00ae.d3cc,,2950ND
Gi3/9, Vlan962,962,00a0.823b.ac99, 10.103.183.4,SwitchMartis
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,807,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,807,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,806,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,806,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,805,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,805,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,804,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,804,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,803,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,803,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,802,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,802,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,801,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,801,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,800,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,800,3333.0000.000d,,
Gi3/25, Vlan187,187,001d.a270.7940, 10.103.187.4,SW_RDTA_3750_187_4
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,812,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,812,3333.0000.000d,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,811,3333.0000.000d,,
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch",,811,3333.0000.000d,,
Switch,,20,3333.0000.0001,,
"Gi1/2,Gi1/6,Gi1/11,Gi1/12",,810,3333.0000.000d,,
